"6.57973,17.86421,-52.42898","-3.221892,11.27614,-78.36939","7.568755,18.02389,-61.59616","3.306339,16.78736,-54.70133","-0.8109992,13.96143,-75.34663"
"5.219039,27.86648,-40.09583","0.6051885,25.41207,-57.42247","2.285417,27.221,-46.86944","1.421253,25.56716,-42.45884","-0.1782126,25.01909,-51.88072"
"3.49046,18.48414,-12.72515","1.185666,26.78424,-28.64123","-4.937295,19.48067,-18.03277","7.173424,17.13171,-14.89215","-5.813459,24.25262,-22.48339"
"-3.924615,21.44665,14.99292","2.744862,27.03364,1.726585","-7.856239,23.28165,10.31065","2.887275,19.42804,15.51742","-9.353179,23.45721,8.023529"
"2.809,29.29745,43.13107","6.36146,24.03343,31.96721","-0.9197811,28.69053,36.98926","0.212958,22.04053,45.22355","-3.266998,17.74589,37.22892"
"4.339758,22.59884,72.92099","2.367036,19.67836,61.92709","7.89849,19.99885,62.67641","4.656956,23.62461,75.38652","-4.931146,19.46483,67.1737"
"8.975751,24.04423,102.899","0.5245939,28.49314,90.04472","-2.898113,27.66853,90.03708","2.671455,23.45529,106.1939","-0.4509201,17.98396,96.92101"
"4.496086,29.98404,131.9466","-3.110354,31.94689,118.7308","4.530218,19.60763,118.7951","3.317526,20.18055,136.7474","-5.285151,23.29404,125.7846"
"-2.903792,17.89462,158.8745","-5.771859,22.96613,147.6536","-7.121253,25.04785,146.9878","1.87984,18.24348,166.4556","-3.744801,24.70182,155.3224"
"7.385743,15.51435,187.8897","-1.342231,19.39399,176.5481","5.184322,19.31359,173.8443","-4.140083,23.03271,196.1508","5.558815,29.40547,184.0795"
"-5.648148,17.99056,215.8902","3.250799,23.54085,206.6227","1.28476,27.53905,201.8009","-0.4595937,26.95643,225.7949","5.067585,25.46807,212.194"
"-6.063065,21.10863,246.4083","0.7928075,22.46618,236.8997","-0.9429573,30.27167,231.8808","7.127447,28.67218,254.6601","0.3494413,17.75664,241.5231"
"0.05689099,21.02533,276.6189","0.09104639,26.94341,265.454","1.250555,28.88209,262.5917","4.442869,24.85801,285.1441","-3.872869,22.87367,270.3033"
"5.770912,18.57292,306.8619","1.975842,33.45772,294.2151","-1.422979,19.77218,291.5878","2.356485,23.09114,315.9042","-6.744382,25.06174,298.7982"
"-5.802941,17.74261,335.4375","-2.248086,32.64024,324.4283","6.606608,16.87984,320.1949","1.534624,21.51777,346.7325","-0.2213144,19.30754,327.186"
"-3.063105,27.10756,364.368","-3.030722,33.04406,353.8894","0.962115,20.8219,348.2096","-1.968517,23.23779,376.8622","7.335765,23.32558,354.4035"
"7.777572,25.58026,392.7149","2.513625,29.13703,383.6946","-6.89775,26.48316,377.285","-6.095347,25.62529,406.3476","1.071726,29.93103,381.1824"
"-3.803408,30.4225,418.8282","3.213219,28.45449,414.093","1.214909,30.64126,404.8566","-5.948204,23.23051,436.6763","-8.930208,17.32081,405.9753"
"-3.672556,26.59524,445.8516","6.022442,32.141,444.5572","7.310292,29.64328,433.0438","-9.038649,22.92334,467.1223","-2.500832,32.31694,432.3307"
"-2.846588,19.6266,475.1123","6.82998,27.21707,474.0283","6.925447,22.11147,462.6162","-5.167432,24.02387,497.4195","4.212362,32.38733,461.9814"
"-1.004245,17.74133,505.1772","5.123971,21.16988,502.8823","7.027965,21.47013,491.6449","-2.811475,24.15865,527.1574","-1.173054,20.31118,489.3987"
"-0.003203675,26.69716,533.5602","5.224152,27.36161,533.0905","-0.1135994,30.10623,520.2587","-0.3036973,21.28257,555.8586","5.89809,21.73164,517.9879"
"2.837936,33.26009,561.7103","0.9338993,27.67562,561.8086","-3.241749,32.41955,548.3431","7.874624,22.53649,584.151","-2.930975,19.9999,545.4874"
"6.534966,28.78083,591.41","-3.902394,19.70376,589.2489","2.085646,27.84452,576.8745","1.149112,18.85321,613.5548","0.03981757,23.59833,572.9365"
"-1.134447,27.00553,620.2238","0.8984781,24.46085,619.2178","-4.302089,24.10148,606.179","-7.285797,23.48562,641.8713","-1.034984,29.91066,601.2159"
"-5.463286,25.64724,647.2215","0.5614318,26.74626,649.5221","-3.635773,19.51931,634.8287","-5.129382,32.67042,671.0235","-5.912252,26.99479,630.0217"
"4.42634,19.47713,673.851","3.036977,23.20206,679.3372","-7.720011,31.01014,662.9557","-8.126173,31.06104,700.952","-0.209988,22.72193,658.8398"
"7.844241,29.26701,702.7684","6.533733,29.09168,709.4253","-4.17213,31.59348,692.9615","-4.699996,18.84926,727.7135","1.083688,22.8929,687.6187"
"6.459877,29.16603,733.3265","3.199749,31.67822,739.3269","5.255794,19.55897,719.2277","8.747806,28.35952,753.9737","-5.979932,26.96429,716.1641"
"-1.645937,25.63536,762.3816","-5.803125,29.96644,766.5898","-8.165187,26.65343,746.2489","-5.694362,33.65367,780.046","-5.960369,29.95487,744.3192"
"1.344191,27.05513,792.9672","4.742247,18.00277,792.4006","1.369584,23.17389,774.2312","-0.4458365,30.64927,807.8851","-1.438451,22.3604,771.7006"
"8.087258,23.70724,822.8692","-1.261884,28.69108,820.8662","-1.36033,31.84905,802.8698","6.499869,21.97293,836.5292","6.935526,29.57405,799.9615"
"6.666297,22.53042,852.3698","-0.2541504,19.81901,850.1433","6.058132,29.17527,831.1345","-2.673691,22.02918,863.7145","4.64,28.26054,830.4125"
"-9.464319,31.06404,877.4236","7.777865,23.72899,879.6403","1.690637,28.72021,860.3832","-3.265933,24.90554,891.259","-0.6892309,32.99901,860.1721"
"-1.466785,26.51662,906.6853","-1.502123,26.1647,908.6991","1.651871,24.44934,890.1278","-3.327542,20.93594,919.3219","-0.1009775,32.50444,890.3807"
"8.768375,32.1302,935.3181","3.084015,23.31941,938.5586","-1.374632,29.06599,919.6305","-5.564578,17.87794,947.0695","-6.53731,23.35269,918.0844"
"6.547135,18.69434,962.0831","3.528373,30.94256,968.3734","3.567992,22.33031,946.521","-2.434595,25.6275,975.2252","5.32056,19.18139,945.886"
"-4.751134,15.82876,989.879","3.698106,20.56732,996.543","6.62931,17.3686,975.2311","-7.024407,31.06353,1002.676","6.885938,30.80616,974.566"
"-6.850307,20.87779,1019.321","1.337753,30.15802,1024.272","1.074963,19.85401,1005.415","0.8941976,24.60305,1030.362","-6.507143,31.19247,1002.469"
"-0.755459,17.44733,1048.534","0.9175801,23.17464,1051.368","2.010056,22.31254,1035.133","3.986293,32.60901,1058.697","4.278249,20.7217,1028.153"
"6.399157,23.17799,1076.854","4.463076,24.63919,1079.467","4.052931,23.49486,1065.508","-2.735588,16.97147,1084.598","5.625006,24.72728,1056.919"
"4.167864,29.95084,1105.808","-0.01062834,22.8171,1106.784","2.498999,22.95596,1096.323","0.3538997,18.11396,1115.207","-0.53378,26.0348,1086.703"
"-3.412508,24.06377,1134.03","-7.396843,21.60934,1134.22","3.983071,18.46916,1126.652","1.120389,25.84216,1145.152","-3.302877,31.35982,1116.679"
"-3.868946,19.2386,1162.759","-8.581148,27.37269,1163.89","-0.07937961,19.27838,1156.246","-8.53608,32.02536,1173.879","4.023116,28.73997,1145.377"
"3.052834,24.34094,1192.324","-7.853913,26.1578,1194.72","-4.452008,23.60683,1186.269","-9.490319,24.5348,1203.456","8.907734,24.32174,1175.318"
"0.7705738,26.78824,1220.817","-0.3460203,23.34474,1223.615","2.314034,27.79207,1215.319","-3.442097,20.3787,1233.41","7.982111,23.85579,1206.097"
"-5.651193,27.10214,1249.419","8.233607,23.6424,1250.683","6.499995,27.3688,1244.658","-5.991668,25.3691,1263.738","3.090879,28.03818,1236.253"
"0.1880745,28.28976,1279.165","3.897899,30.15033,1278.946","3.871055,24.23264,1275.241","1.282827,17.57167,1292.311","5.095645,28.02143,1266.425"
"1.522634,22.20135,1307.933","-2.795302,20.85686,1307.466","2.068799,22.47136,1306.019","-0.8964752,15.01211,1322.849","5.41959,23.00661,1296.714"
"-5.167358,18.25369,1336.503","-8.902855,19.75052,1336.294","1.51974,21.00244,1336.862","-1.197481,22.72517,1352.718","-2.631452,22.06985,1326.189"
"-3.555217,24.37007,1366.16","-4.177222,31.8839,1363.501","-3.964823,24.4377,1366.614","-7.944616,18.95974,1382.227","-3.32401,20.48106,1356.305"
"-4.211503,30.74333,1393.649","8.425531,19.26978,1388.859","-5.20422,24.43887,1396.337","-4.602925,25.25958,1411.91","-3.854775,19.77143,1387.115"
"5.455482,18.02165,1419.338","-0.9792607,25.92755,1416.132","-7.35436,23.15624,1426.682","-7.071394,17.85788,1441.089","2.427761,22.81948,1416.799"
"2.68027,22.44052,1449.571","2.78492,21.10141,1444.417","-8.6143,22.28288,1457.228","-0.3423477,21.77887,1470.314","-3.959804,22.6415,1445.538"
"9.587678,16.05668,1478.5","-4.119498,23.59294,1472.8","-3.614003,25.01204,1487.322","-0.1818556,31.90541,1499.31","-0.9409657,23.02786,1474.479"
"-3.858204,27.09402,1504.152","1.660317,21.10714,1499.975","-3.793741,22.22744,1516.963","5.48661,28.40161,1528.157","7.197848,26.22737,1504.084"
"2.633861,23.84693,1532.275","3.222894,24.88029,1527.592","2.773079,22.08393,1545.247","-0.8697585,24.57814,1557.094","-0.4876362,23.76201,1531.379"
"4.843574,25.75747,1562.722","-0.785258,30.45667,1556.967","6.839669,20.88169,1574.023","-7.840193,19.77156,1586.629","-5.137572,26.24073,1558.231"
"6.266143,28.46447,1593.453","0.4886318,29.5651,1587.74","-1.597511,19.27324,1603.131","-0.1256373,17.92982,1615.139","2.352327,29.12504,1586.483"
"-1.064862,31.77758,1623.117","-0.4002027,22.76464,1617.323","-6.450623,25.7854,1631.579","-0.6460345,26.86115,1642.167","2.780432,25.05242,1614.739"
"4.187488,28.05648,1652.457","3.564857,17.23083,1645.888","-6.128451,32.91015,1661.095","-5.835924,31.34456,1670.488","-6.380099,27.18983,1643.348"
"8.36204,32.9699,1682.417","4.245501,19.60001,1674.101","-7.579812,27.58866,1690.159","-0.1211281,23.14519,1698.373","-2.615288,24.07867,1673.408"
"4.461384,29.21188,1712.174",Score:0,Score:0,Score:0,Score:0
Score:0,"0,20,1.079846","0,20,1.079846","0,20,1.0633","0,20,1.076097"
"0,20,1.049931","0.04439085,19.942,1.334783","0.04439085,19.942,1.334783","0.05243374,19.942,1.341723","0.04052955,19.942,1.342377"
"0.04503415,19.942,1.25354","0.06146656,19.876,1.431921","0.06146656,19.876,1.431921","0.07069939,19.876,1.437194","0.0553906,19.876,1.438872"
"0.06464653,19.876,1.341712","0.07689372,19.802,1.51943","0.07689372,19.802,1.51943","0.08778831,19.802,1.526137","0.06747305,19.802,1.517055"
"0.08922748,19.802,1.451977","0.104126,19.72,1.673425","0.104126,19.72,1.673425","0.1179692,19.72,1.682647","0.09302016,19.72,1.681928"
"0.1408847,19.72,1.683006","0.1442455,19.63,1.898387","0.1442455,19.63,1.898387","0.1616666,19.63,1.907671","0.1280368,19.63,1.9064"
"0.2064348,19.63,1.974104","0.1645345,19.532,2.010666","0.1645345,19.532,2.010666","0.2047538,19.532,2.126856","0.1620387,19.532,2.122476"
"0.2304704,19.532,2.080017","0.1851991,19.426,2.124489","0.1851991,19.426,2.124489","0.2270376,19.426,2.238848","0.1804544,19.426,2.238811"
"0.2477962,19.426,2.156205","0.2062644,19.312,2.240005","0.2062644,19.312,2.240005","0.2489533,19.312,2.348498","0.1982763,19.312,2.351118"
"0.2656571,19.312,2.234624","0.2270379,19.19,2.353465","0.2270379,19.19,2.353465","0.2715616,19.19,2.461153","0.2147044,19.19,2.454431"
"0.2921973,19.19,2.350936","0.2459048,19.06,2.456129","0.2459048,19.06,2.456129","0.2948701,19.06,2.576808","0.2341539,19.06,2.576612"
"0.3159394,19.06,2.454718","0.2669392,18.922,2.570178","0.2669392,18.922,2.570178","0.3262863,18.922,2.732052","0.259862,18.922,2.737992"
"0.3417062,18.922,2.56712","0.2882533,18.776,2.685247","0.2882533,18.776,2.685247","0.3467379,18.776,2.83255","0.274076,18.776,2.827154"
"0.3685583,18.776,2.684035","0.3172893,18.622,2.841305","0.3172893,18.622,2.841305","0.3627136,18.622,2.910749","0.2878844,18.622,2.913733"
"0.3930946,18.622,2.790682","0.3360977,18.46,2.941825","0.3360977,18.46,2.941825","0.3857158,18.46,3.022943","0.304683,18.46,3.018995"
"0.4197133,18.46,2.906217","0.3520041,18.29,3.026589","0.3520041,18.29,3.026589","0.4084297,18.29,3.133051","0.3232888,18.29,3.135449"
"0.4454911,18.29,3.017939","0.3707484,18.112,3.126293","0.3707484,18.112,3.126293","0.4339431,18.112,3.25592","0.3430133,18.112,3.258702"
"0.4708085,18.112,3.127524","0.3947448,17.926,3.253718","0.3947448,17.926,3.253718","0.4582662,17.926,3.372164","0.3614331,17.926,3.373638"
"0.5002964,17.926,3.254992","0.4168826,17.732,3.3711","0.4168826,17.732,3.3711","0.4786214,17.732,3.46877","0.3770856,17.732,3.471205"
"0.5314314,17.732,3.389381","0.4350406,17.53,3.467223","0.4350406,17.53,3.467223","0.5017829,17.53,3.578082","0.3947023,17.53,3.580986"
"0.5508434,17.53,3.473076","0.4553068,17.328,3.574336","0.4553068,17.328,3.574336","0.5253515,17.328,3.688649","0.4119222,17.328,3.688271"
"0.5740445,17.328,3.573095","0.4763695,17.126,3.6854","0.4763695,17.126,3.6854","0.5503969,17.126,3.805442","0.4305049,17.126,3.804014"
"0.5994374,17.126,3.682589","0.498098,16.924,3.799662","0.498098,16.924,3.799662","0.5737252,16.924,3.913559","0.4479655,16.924,3.91276"
"0.6264154,16.924,3.798992","0.5188773,16.722,3.908635","0.5188773,16.722,3.908635","0.5978478,16.722,4.024703","0.4658753,16.722,4.024282"
"0.6516973,16.722,3.908171","0.5404423,16.52,4.021494","0.5404423,16.52,4.021494","0.6231241,16.52,4.140463","0.4839031,16.52,4.136553"
"0.6774837,16.52,4.019611","0.5622216,16.318,4.135346","0.5622216,16.318,4.135346","0.6602011,16.318,4.309216","0.5097398,16.318,4.297549"
"0.7064508,16.318,4.144909","0.5834417,16.116,4.246232","0.5834417,16.116,4.246232","0.6829915,16.116,4.412071","0.5256007,16.116,4.396516"
"0.7325665,16.116,4.257981","0.6137484,15.914,4.404548","0.6137484,15.914,4.404548","0.6982499,15.914,4.480619","0.5373147,15.914,4.469687"
"0.7577773,15.914,4.367234","0.6339154,15.712,4.509846","0.6339154,15.712,4.509846","0.7220482,15.712,4.587238","0.5556282,15.712,4.584176"
"0.7814472,15.712,4.469915","0.6504935,15.51,4.59638","0.6504935,15.51,4.59638","0.7465328,15.51,4.696467","0.5733286,15.51,4.695012"
"0.8079075,15.51,4.584814","0.6682482,15.308,4.689021","0.6682482,15.308,4.689021","0.7714943,15.308,4.807389","0.5913087,15.308,4.807792"
"0.8329853,15.308,4.693839","0.6900815,15.106,4.802907","0.6900815,15.106,4.802907","0.796737,15.106,4.919162","0.6092172,15.106,4.920378"
"0.8588349,15.106,4.806348","0.7111088,14.904,4.912595","0.7111088,14.904,4.912595","0.8215356,14.904,5.028562","0.6264095,14.904,5.028669"
"0.8956512,14.904,4.966818","0.7327282,14.702,5.025468","0.7327282,14.702,5.025468","0.8468319,14.702,5.139743","0.6443017,14.702,5.141573"
"0.9167547,14.702,5.058995","0.7542428,14.5,5.13798","0.7542428,14.5,5.13798","0.8757296,14.5,5.266273","0.6635861,14.5,5.26343"
"0.9354389,14.5,5.140719","0.7779658,14.298,5.262286","0.7779658,14.298,5.262286","0.9007109,14.298,5.375198","0.6807442,14.298,5.372016"
"0.9609424,14.298,5.252403","0.7990871,14.096,5.373213","0.7990871,14.096,5.373213","0.924015,14.096,5.476503","0.6972371,14.096,5.476564"
"0.9860187,14.096,5.362387","0.8189388,13.894,5.47773","0.8189388,13.894,5.47773","0.9496218,13.894,5.587527","0.7148432,13.894,5.588405"
"1.011642,13.894,5.474933","0.8382859,13.69201,5.579874","0.8382859,13.69201,5.579874","0.9767424,13.69201,5.704821","0.7323474,13.69201,5.699879"
"1.03782,13.69201,5.590099","0.8607352,13.49001,5.698781","0.8607352,13.49001,5.698781","1.00901,13.49001,5.844034","0.7538838,13.49001,5.837473"
"1.062015,13.49001,5.696681","0.8807824,13.28801,5.805291","0.8807824,13.28801,5.805291","1.030491,13.28801,5.936493","0.7695293,13.28801,5.93785"
"1.088306,13.28801,5.812629","0.907312,13.08601,5.946529","0.907312,13.08601,5.946529","1.054363,13.08601,6.039129","0.7846033,13.08601,6.034926"
"1.11334,13.08601,5.923122","0.9255125,12.88401,6.043536","0.9255125,12.88401,6.043536","1.080333,12.88401,6.150705","0.8018739,12.88401,6.146619"
"1.137911,12.88401,6.031632","0.9445483,12.68201,6.145003","0.9445483,12.68201,6.145003","1.105386,12.68201,6.258274","0.8199415,12.68201,6.2641"
"1.16644,12.68201,6.157632","0.9652007,12.48001,6.255061","0.9652007,12.48001,6.255061","1.131525,12.48001,6.370459","0.8359641,12.48001,6.368878"
"1.191166,12.48001,6.266876","0.9864461,12.27801,6.368361","0.9864461,12.27801,6.368361","1.158126,12.27801,6.484654","0.8529077,12.27801,6.480185"
"1.214576,12.27801,6.370329","1.006609,12.07601,6.476211","1.006609,12.07601,6.476211","1.184029,12.07601,6.595984","0.8709543,12.07601,6.59923"
"1.24789,12.07601,6.517603","1.027644,11.87401,6.589368","1.027644,11.87401,6.589368","1.211637,11.87401,6.714921","0.8877113,11.87401,6.710181"
"1.267791,11.87401,6.605616","1.048745,11.67201,6.703877","1.048745,11.67201,6.703877","1.235378,11.67201,6.817552","0.9050482,11.67201,6.825353"
"1.290111,11.67201,6.704312","1.06882,11.47001,6.813963","1.06882,11.47001,6.813963","1.261145,11.47001,6.929381","0.9204604,11.47001,6.928083"
"1.316705,11.47001,6.821836","1.089485,11.26801,6.928415","1.089485,11.26801,6.928415","1.287196,11.26801,7.043034","0.9372951,11.26801,7.040683"
"1.34106,11.26801,6.929379","1.108704,11.06601,7.035955","1.108704,11.06601,7.035955","1.31282,11.06601,7.155498","0.9539345,11.06601,7.152482"
"1.365388,11.06601,7.036737","1.128961,10.86401,7.150422","1.128961,10.86401,7.150422","1.340226,10.86401,7.27654","0.9723678,10.86401,7.276943"
"1.391368,10.86401,7.151332","1.15103,10.66201,7.276474","1.15103,10.66201,7.276474","1.370027,10.66201,7.409055","0.9927319,10.66201,7.415286"
"1.416088,10.66201,7.260357","1.168563,10.46001,7.37781","1.168563,10.46001,7.37781","1.389338,10.46001,7.495589","1.003454,10.46001,7.488636"
"1.441595,10.46001,7.372843","1.190358,10.25801,7.505059","1.190358,10.25801,7.505059","1.412626,10.25801,7.600523","1.018562,10.25801,7.592395"
"1.466842,10.25801,7.484212","1.207116,10.05601,7.60429","1.207116,10.05601,7.60429","1.436849,10.05601,7.710501","1.035719,10.05601,7.710889"
"1.492777,10.05601,7.598678","1.22468,9.854012,7.709635","1.22468,9.854012,7.709635","1.461498,9.854012,7.823452","1.051424,9.854012,7.820042"
"1.51712,9.854012,7.706198","1.243366,9.794011,7.823478","1.243366,9.794011,7.823478","1.485321,9.794011,7.933711","1.067855,9.652012,7.934929"
"1.543048,9.652012,7.820798","1.260496,9.734011,7.929681","1.260496,9.734011,7.929681","1.509368,9.734011,8.046066","1.083514,9.450012,8.045169"
"1.567527,9.450012,7.929044","1.278764,9.67401,8.044733","1.278764,9.67401,8.044733","1.532245,9.67401,8.153956","1.098973,9.248013,8.154737"
"1.600454,9.248013,8.074702","1.296259,9.61401,8.156705","1.296259,9.61401,8.156705","1.55628,9.61401,8.268374","1.114998,9.046013,8.269031"
"1.622994,9.046013,8.174485","1.313504,9.554009,8.268645","1.313504,9.554009,8.268645","1.579863,9.554009,8.381848","1.130647,8.844013,8.381261"
"1.646796,8.844013,8.279915","1.329691,9.494009,8.37511","1.329691,9.494009,8.37511","1.602545,9.494009,8.492278","1.145975,8.642014,8.491656"
"1.668685,8.642014,8.376936","1.347146,9.474009,8.491422","1.347146,9.474009,8.491422","1.624729,9.474009,8.601556","1.161485,8.440014,8.603782"
"1.693177,8.440014,8.485597","1.363067,9.454008,8.599138","1.363067,9.454008,8.599138","1.646679,9.454008,8.710908","1.17655,8.238014,8.713111"
"1.718666,8.238014,8.598749","1.379814,9.434008,8.714182","1.379814,9.434008,8.714182","1.669851,9.434008,8.827471","1.192173,8.036015,8.826982"
"1.74468,8.036015,8.714291","1.395491,9.414007,8.823622","1.395491,9.414007,8.823622","1.699984,9.414007,8.980246","1.21112,7.834014,8.96578"
"1.76983,7.834014,8.826029","1.411563,9.394007,8.937337","1.411563,9.394007,8.937337","1.716221,9.394007,9.06319","1.223374,7.632014,9.0562"
"1.794633,7.632014,8.936226","1.433204,9.374006,9.09199","1.433204,9.374006,9.09199","1.735574,9.374006,9.162313","1.237794,7.430014,9.163217"
"1.819779,7.430014,9.047961","1.448044,9.354006,9.198952","1.448044,9.354006,9.198952","1.760475,9.354006,9.290062","1.25492,7.228014,9.291376"
"1.84467,7.228014,9.158593","1.459801,9.334005,9.283927","1.459801,9.334005,9.283927","1.779282,9.334005,9.386446","1.269157,7.026014,9.399096"
"1.870816,7.026014,9.274846","1.474888,9.314005,9.393085","1.474888,9.314005,9.393085","1.80002,9.314005,9.492348","1.281922,6.824014,9.496597"
"1.895486,6.824014,9.384645","1.488752,9.294004,9.493526","1.488752,9.294004,9.493526","1.823521,9.294004,9.611777","1.296506,6.764014,9.608916"
"1.920731,6.622014,9.497157","1.504264,9.274004,9.606091","1.504264,9.274004,9.606091","1.844929,9.234004,9.72","1.311286,6.704014,9.723752"
"1.951279,6.420013,9.633571","1.519604,9.254004,9.717696","1.519604,9.254004,9.717696","1.867978,9.174004,9.836091","1.32503,6.644014,9.831347"
"1.971842,6.218013,9.725702","1.5352,9.234003,9.831431","1.5352,9.234003,9.831431","1.890231,9.114003,9.947869","1.338899,6.584014,9.940499"
"1.995965,6.016013,9.834064","1.550181,9.214003,9.940969","1.550181,9.214003,9.940969","1.912163,9.054003,10.058","1.354116,6.524014,10.06078"
"2.020438,5.814013,9.944364","1.565352,9.194002,10.05227","1.565352,9.194002,10.05227","1.934779,8.986003,10.17197","1.367971,6.464014,10.17081"
"2.044683,5.612013,10.05397","1.581209,9.174002,10.1691","1.581209,9.174002,10.1691","1.955675,8.910003,10.27814","1.381419,6.404014,10.27815"
"2.069853,5.410013,10.16806","1.596361,9.154001,10.28128","1.596361,9.154001,10.28128","1.979196,8.831567,10.39891","1.396378,6.344014,10.39827"
"2.097663,5.208013,10.29451","1.610644,9.134001,10.38752","1.610644,9.134001,10.38752","2.007102,8.74999,10.54423","1.416202,6.284014,10.55856"
"2.121228,5.006012,10.40218","1.625624,9.114,10.49966","1.625624,9.114,10.49966","2.022115,8.679777,10.62374","1.42641,6.224014,10.64185"
"2.143309,4.804012,10.5036","1.643743,9.094,10.63645","1.643743,9.094,10.63645","2.042055,8.633566,10.73028","1.43828,6.204014,10.73912"
"2.167878,4.602012,10.61714","1.656613,9.073999,10.73496","1.656613,9.073999,10.73496","2.06286,8.611354,10.84288","1.451841,6.184014,10.85082"
"2.193316,4.400012,10.73556","1.669832,9.053999,10.83735","1.669832,9.053999,10.83735","2.083266,8.613142,10.95518","1.464016,6.164014,10.95163"
"2.213833,4.198012,10.83172","1.684087,9.033998,10.94936","1.684087,9.033998,10.94936","2.102568,8.63893,11.06343","1.477663,6.144014,11.0652"
"2.238269,3.996012,10.94671","1.697473,9.013998,11.05624","1.697473,9.013998,11.05624","2.12261,8.688718,11.17764","1.490994,6.124014,11.17684"
"2.263232,3.794012,11.06452","1.711833,8.993998,11.17271","1.711833,8.993998,11.17271","2.145164,8.762506,11.30713","1.505784,6.104014,11.30159"
"2.291315,3.592012,11.19734","1.725189,8.939862,11.283","1.725189,8.939862,11.283","2.163391,8.860294,11.41124","1.518266,6.084014,11.40785"
"2.311285,3.532012,11.29213","1.740159,8.888638,11.40897","1.740159,8.888638,11.40897","2.179725,8.982083,11.50367","1.529974,6.064014,11.50838"
"2.333252,3.472012,11.39685","1.75197,8.846745,11.51088","1.75197,8.846745,11.51088","2.2016,9.115182,11.6266","1.54305,6.044014,11.62171"
"2.356833,3.412012,11.51022","1.764167,8.822149,11.61879","1.764167,8.822149,11.61879","2.221152,9.250712,11.73611","1.556449,6.024014,11.73934"
"2.37974,3.352012,11.62167","1.776812,8.821553,11.73424","1.776812,8.821553,11.73424","2.241096,9.377451,11.84818","1.568381,6.004014,11.84564"
