"5.45415,17.54929,-49.42913","9.58365,18.20748,-48.18983","7.132313,16.10273,-41.54495","7.132313,16.10273,-37.01184","7.132313,16.10273,-39.03739"
"3.021611,25.95606,-33.30602","6.279743,29.02,-33.75311","-0.757188,21.97668,-12.26515","-0.757188,21.97668,-7.732038","-0.757188,21.97668,-9.757593"
"0.003032982,27.26165,-4.508347","3.661314,25.6871,-4.121723","-4.204147,19.47304,18.0333","-4.204147,19.47304,22.56642","-4.204147,19.47304,20.54086"
"-5.920618,26.36927,23.27139","1.371376,24.84976,26.11161","0.689172,27.12624,47.51135","0.689172,27.12624,52.04447","0.689172,27.12624,50.01891"
"-5.204159,17.84883,51.35971","1.911976,26.74218,54.93093","-7.934004,23.92013,76.94727","-7.934004,23.92013,81.48039","-7.934004,23.92013,79.45483"
"-0.9163443,22.58811,80.39835","1.334768,32.11581,82.75758","-9.393261,23.60623,107.7141","-9.393261,23.60623,112.2472","-9.393261,23.60623,110.2217"
"-5.152314,29.70151,109.0143","-7.996063,28.26981,110.8349","-1.207364,16.33613,136.5831","-1.207364,16.33613,141.1162","-1.207364,16.33613,139.0906"
"-5.940736,25.08004,138.6127","-5.780041,25.00534,140.518","-6.091393,20.94547,166.6963","-6.091393,20.94547,171.2294","-6.091393,20.94547,169.2038"
"-0.8255407,22.93183,167.827","-3.112033,29.8542,170.6087","1.405255,17.46903,196.487","1.405255,17.46903,201.0201","1.405255,17.46903,198.9945"
"-5.399024,16.09508,196.0852","-1.440784,27.77556,201.3556","-7.624198,25.35643,225.0167","-7.624198,25.35643,229.5498","-7.624198,25.35643,227.5243"
"3.484962,21.66099,224.7798","-1.551093,28.26912,232.1728","-2.121557,24.22584,255.0066","-2.121557,24.22584,259.5397","-2.121557,24.22584,257.5142"
"6.182168,33.86461,252.3612","-4.608095,27.08714,262.3521","8.300443,31.17185,283.2488","8.300443,31.17185,287.782","8.300443,31.17185,285.7564"
"-2.272919,20.48625,279.0138","-7.02989,20.95916,291.7232","3.262342,22.56008,311.2876","3.262342,22.56008,315.8207","3.262342,22.56008,313.7952"
"7.581058,16.45263,307.5789","-2.177462,24.20195,321.2928","-0.3893859,16.14878,341.1912","-0.3893859,16.14878,345.7243","-0.3893859,16.14878,343.6987"
"-3.784463,25.3632,333.7361","1.542435,32.31582,350.1797","-5.230576,26.0239,369.3943","-5.230576,26.0239,373.9274","-5.230576,26.0239,371.9019"
"2.219693,27.98032,360.8712","3.704448,29.62005,380.5901","-6.839988,22.46939,398.2312","-6.839988,22.46939,402.7643","-6.839988,22.46939,400.7388"
"1.174411,26.01668,389.8728","-0.1674557,27.48771,411.1094","3.493771,18.5856,426.0965","3.493771,18.5856,430.6296","3.493771,18.5856,428.6041"
"-1.782728,19.94036,419.5597","-1.915389,26.59338,441.9279","6.164747,26.7654,453.3933","6.164747,26.7654,457.9265","6.164747,26.7654,455.9009"
"-2.392624,17.35499,450.098","-3.46037,23.3579,472.3562","-1.744444,26.05968,479.4501","-1.744444,26.05968,483.9832","-1.744444,26.05968,481.9576"
"-5.157817,19.95084,480.7279","-2.089125,18.85681,501.978","-7.286375,21.2388,504.6108","-7.286375,21.2388,509.144","-7.286375,21.2388,507.1183"
"-1.427152,25.96494,510.3218","0.7303913,19.32401,532.0436","-0.823204,33.89358,531.4579","-0.823204,33.89358,535.991","-0.823204,33.89358,533.9655"
