"3.372471,16.72536,-148.1544","2.145496,16.25196,-60.36478","9.58365,18.20748,-106.1053","7.568755,18.02389,-91.99361","3.306339,16.78736,-92.60973"
"-5.259142,30.86731,-128.006","-3.410892,32.5205,-50.80336","6.279743,29.02,-91.66861","2.285417,27.221,-77.26688","1.421253,25.56716,-80.36723"
"-2.19631,24.54013,-100.9398","2.229207,27.87819,-22.29165","3.661314,25.6871,-62.03723","-4.937295,19.48067,-48.43021","7.173424,17.13171,-52.80054"
"0.6129363,19.19669,-72.29424","-4.338421,24.26119,7.018559","1.371376,24.84976,-31.80389","-7.856239,23.28165,-20.08679","2.887275,19.42804,-22.39097"
"2.779769,25.39766,-42.63509","-3.557713,19.33242,35.68509","1.911976,26.74218,-2.984573","-0.9197811,28.69053,6.591812","0.212958,22.04053,7.315163"
"0.01155895,29.80308,-13.86966","-7.752765,30.96372,63.76907","1.334768,32.11581,24.84207","7.89849,19.99885,32.27896","4.656956,23.62461,37.47813"
"-5.784571,27.39172,15.55525","-4.323795,31.78761,93.84195","-7.996063,28.26981,52.91936","-2.898113,27.66853,59.63963","2.671455,23.45529,68.28553"
"-6.292844,21.65169,45.83238","5.447756,19.40593,120.1104","-5.780041,25.00534,82.60251","4.530218,19.60763,88.39763","3.317526,20.18055,98.83898"
"-3.992,23.56782,74.58238","-7.965075,26.53529,147.1208","-3.112033,29.8542,112.6932","-7.121253,25.04785,116.5903","1.87984,18.24348,128.5472"
"3.380114,29.52019,103.0386","1.19467,23.24501,175.0812","-1.440784,27.77556,143.4401","5.184322,19.31359,143.4468","-4.140083,23.03271,158.2424"
"3.052586,24.2001,132.1876","-1.2818,31.69317,203.7136","-1.551093,28.26912,174.2573","1.28476,27.53905,171.4035","-0.4595937,26.95643,187.8865"
"-4.398268,20.91044,160.2521","5.900156,29.27425,231.9836","-4.608095,27.08714,204.4366","-0.9429573,30.27167,201.4834","7.127447,28.67218,216.7516"
"-1.40529,26.15487,190.3102","1.83326,28.71118,261.2155","-7.02989,20.95916,233.8077","1.250555,28.88209,232.1942","4.442869,24.85801,247.2357"
"-1.14927,23.10885,220.5229","1.598732,24.557,290.9535","-2.177462,24.20195,263.3773","-1.422979,19.77218,261.1904","2.356485,23.09114,277.9958"
"-5.613942,20.53943,249.4959","-1.291143,28.94629,320.4639","1.542435,32.31582,292.2643","6.606608,16.87984,289.7975","1.534624,21.51777,308.8241"
"-2.697947,27.75031,278.9524","3.426236,22.54375,347.4077","3.704448,29.62005,322.6746","0.962115,20.8219,317.8122","-1.968517,23.23779,338.9538"
"-7.669661,30.5606,309.0452","6.665232,17.35319,376.0427","-0.1674557,27.48771,353.1939","-6.89775,26.48316,346.8876","-6.095347,25.62529,368.4392"
"-6.558884,29.03234,339.7869","1.194603,19.82593,406.2415","-1.915389,26.59338,384.0124","1.214909,30.64126,374.4592","-5.948204,23.23051,398.7679"
"-1.771817,31.12971,369.9894","1.891434,22.29481,435.9588","-3.46037,23.3579,414.4407","7.310292,29.64328,402.6464","-9.038649,22.92334,429.2139"
"4.316532,30.9256,398.7281","4.092804,23.50348,466.3193","-2.089125,18.85681,444.0625","6.925447,22.11147,432.2189","-5.167432,24.02387,459.5111"
"-0.4394494,21.24085,426.1802","2.510382,22.98886,497.1336","0.7303913,19.32401,474.1281","7.027965,21.47013,461.2475","-2.811475,24.15865,489.2489"
"-2.691,30.40417,455.5749","3.939124,18.58176,527.4779","-1.808902,15.92879,504.3476","-0.1135994,30.10623,489.8612","-0.3036973,21.28257,517.9503"
"-3.612207,32.6601,486.2928","0.04993808,19.21,557.0797","-2.024287,19.61957,534.8973","-3.241749,32.41955,517.9457","7.874624,22.53649,546.2426"
"-7.26922,27.77882,516.5265","-4.431423,23.56889,587.0806","-1.173382,22.31253,565.0071","2.085646,27.84452,546.4771","1.149112,18.85321,575.6464"
"-5.245007,23.67532,546.0039","2.131049,27.73692,616.1705","-0.3608502,24.51769,593.9517","-4.302089,24.10148,575.7816","-7.285797,23.48562,603.9629"
"6.058932,31.96748,573.1832","6.54137,27.45527,645.4781","-4.196332,33.11046,621.8813","-3.635773,19.51931,604.4313","-5.129382,32.67042,633.1151"
"-2.9528,26.14767,602.0573","3.908762,24.27409,676.0546","-2.277629,26.51511,651.5189","-7.720011,31.01014,632.5583","-8.126173,31.06104,663.0436"
"5.944813,15.76908,629.8755","2.087769,22.5122,706.8314","-6.489711,17.80569,679.7914","-4.17213,31.59348,662.5641","-4.699996,18.84926,689.8051"
"-3.455915,26.82281,656.4453","1.520718,21.03581,737.673","-1.899294,19.96488,709.9558","5.255794,19.55897,688.8303","8.747806,28.35952,716.0653"
